ANO_ELEICAO;CODIGO_ESTADO;CODIGO_MUNICIPIO;NUMERO_PARTIDO;ANALFABETO;ENSINO_FUNDAMENTAL_COMPLETO;ENSINO_FUNDAMENTAL_INCOMPLETO;ENSINO_MEDIO_COMPLETO;ENSINO_MEDIO_INCOMPLETO;LE_E_ESCREVE;SUPERIOR_COMPLETO;SUPERIOR_INCOMPLETO;TOTAL_GASTO;SEXO;COD_GRAU_INSTRUCAO;QTD_APTOS;TOTAL_VOTOS
34917;2016;25;64114;25;1180;2944;15911;10878;10896;2241;4608;2663;0.0;2;8;102638;15980
35048;2016;25;64130;14;203;304;1410;732;1120;998;186;105;0.0;2;6;10116;2071
35049;2016;25;64130;15;203;304;1410;732;1120;998;186;105;0.0;2;8;10116;2256
35082;2016;25;64157;13;3859;9498;33084;28969;32013;11563;3115;2668;0.0;2;8;249486;2977
35083;2016;25;64157;15;3859;9498;33084;28969;32013;11563;3115;2668;0.0;2;8;249486;20965
35084;2016;25;64157;31;3859;9498;33084;28969;32013;11563;3115;2668;0.0;2;7;249486;1304
35085;2016;25;64157;23;3859;9498;33084;28969;32013;11563;3115;2668;0.0;2;8;249486;7127
35086;2016;25;64157;40;3859;9498;33084;28969;32013;11563;3115;2668;0.0;4;8;249486;20353
35087;2016;25;64157;10;3859;9498;33084;28969;32013;11563;3115;2668;0.0;2;6;249486;29597
35440;2016;25;64173;15;136;106;598;289;455;179;86;36;0.0;2;6;3770;1249
35459;2016;25;64173;20;136;106;598;289;455;179;86;36;0.0;2;6;3770;345
35478;2016;25;64190;45;71;235;978;439;577;270;210;82;0.0;2;8;5724;1502
35479;2016;25;64190;15;71;235;978;439;577;270;210;82;0.0;2;8;5724;895
35525;2016;25;64211;15;311;522;3181;1396;1815;614;295;317;0.0;2;4;16902;3925
35526;2016;25;64211;45;311;522;3181;1396;1815;614;295;317;0.0;2;8;16902;2793
35598;2016;25;64238;45;156;160;772;432;774;414;128;58;0.0;2;8;5788;1398
35599;2016;25;64238;55;156;160;772;432;774;414;128;58;0.0;2;8;5788;1069
35632;2016;25;64254;45;4059;17401;71882;52157;51050;10450;15389;9483;0.0;2;8;463812;69902
35633;2016;25;64254;45;4059;17401;71882;52157;51050;10450;15389;9483;0.0;2;8;231906;70405
35634;2016;25;64254;15;4059;17401;71882;52157;51050;10450;15389;9483;0.0;4;8;463812;28609
35635;2016;25;64254;40;4059;17401;71882;52157;51050;10450;15389;9483;0.0;2;8;463812;18755
35636;2016;25;64254;13;4059;17401;71882;52157;51050;10450;15389;9483;0.0;2;8;463812;0
35637;2016;25;64254;50;4059;17401;71882;52157;51050;10450;15389;9483;0.0;2;8;463812;2773
35638;2016;25;64254;25;4059;17401;71882;52157;51050;10450;15389;9483;0.0;2;8;463812;34976
35639;2016;25;64254;25;4059;17401;71882;52157;51050;10450;15389;9483;0.0;2;8;231906;90817
36127;2016;25;64270;15;4118;7913;39200;22219;32325;8277;2010;1828;0.0;2;8;235778;3121
36128;2016;25;64270;51;4118;7913;39200;22219;32325;8277;2010;1828;0.0;2;8;235778;2294
36129;2016;25;64270;12;4118;7913;39200;22219;32325;8277;2010;1828;0.0;2;8;235778;9497
36130;2016;25;64270;10;4118;7913;39200;22219;32325;8277;2010;1828;0.0;4;8;235778;23515
36131;2016;25;64270;23;4118;7913;39200;22219;32325;8277;2010;1828;0.0;2;3;235778;13935
36132;2016;25;64270;17;4118;7913;39200;22219;32325;8277;2010;1828;0.0;2;3;235778;2289
36133;2016;25;64270;43;4118;7913;39200;22219;32325;8277;2010;1828;0.0;2;6;235778;20880
36134;2016;25;64270;50;4118;7913;39200;22219;32325;8277;2010;1828;0.0;2;8;235778;1479
36135;2016;25;64270;28;4118;7913;39200;22219;32325;8277;2010;1828;0.0;2;8;235778;1947
36413;2016;25;64297;13;1756;8053;32172;20674;25397;5497;2337;2025;0.0;2;8;195818;46652
36414;2016;25;64297;55;1756;8053;32172;20674;25397;5497;2337;2025;0.0;2;6;195818;14976
36415;2016;25;64297;11;1756;8053;32172;20674;25397;5497;2337;2025;0.0;2;6;195818;852
36416;2016;25;64297;50;1756;8053;32172;20674;25397;5497;2337;2025;0.0;2;8;195818;1070
36634;2016;25;64319;45;53;148;920;431;704;255;106;70;0.0;2;6;5374;945
36635;2016;25;64319;40;53;148;920;431;704;255;106;70;0.0;2;8;5374;711
36636;2016;25;64319;43;53;148;920;431;704;255;106;70;0.0;2;3;5374;680
36682;2016;25;64335;15;292;518;1970;958;1097;393;196;147;0.0;2;6;11142;1721
36683;2016;25;64335;55;292;518;1970;958;1097;393;196;147;0.0;2;6;11142;2313
36764;2016;25;64351;14;1320;3018;9852;7398;7699;1785;2477;1589;0.0;2;8;70274;5404
36765;2016;25;64351;45;1320;3018;9852;7398;7699;1785;2477;1589;0.0;2;8;70274;7618
36766;2016;25;64351;25;1320;3018;9852;7398;7699;1785;2477;1589;0.0;2;6;70274;10497
36767;2016;25;64351;50;1320;3018;9852;7398;7699;1785;2477;1589;0.0;2;8;70274;339
36768;2016;25;64351;43;1320;3018;9852;7398;7699;1785;2477;1589;0.0;2;8;70274;231
36963;2016;25;64378;45;124;258;1121;360;709;598;141;64;0.0;4;8;6750;1351
36964;2016;25;64378;40;124;258;1121;360;709;598;141;64;0.0;2;8;6750;1358
36996;2016;25;64394;25;212;749;3031;1737;1691;531;722;326;0.0;2;8;17998;2781
36997;2016;25;64394;22;212;749;3031;1737;1691;531;722;326;0.0;2;8;17998;2874
36998;2016;25;64394;14;212;749;3031;1737;1691;531;722;326;0.0;2;8;17998;1702
37088;2016;25;64416;15;430;546;3109;1419;1848;559;361;257;0.0;2;7;17054;293
37089;2016;25;64416;45;430;546;3109;1419;1848;559;361;257;0.0;2;5;17054;3516
37090;2016;25;64416;14;430;546;3109;1419;1848;559;361;257;0.0;2;6;17054;108
37091;2016;25;64416;40;430;546;3109;1419;1848;559;361;257;0.0;2;3;17054;2276
37205;2016;25;64432;45;135;339;1486;633;1002;429;145;114;0.0;2;4;8564;2216
37206;2016;25;64432;15;135;339;1486;633;1002;429;145;114;0.0;2;3;8564;1364
37257;2016;25;64459;25;243;645;3262;1560;2044;370;277;227;0.0;2;7;17256;5645
37258;2016;25;64459;40;243;645;3262;1560;2044;370;277;227;0.0;2;6;17256;741
37328;2016;25;64475;22;186;312;1589;640;1134;663;149;107;0.0;2;8;9560;148
37329;2016;25;64475;14;186;312;1589;640;1134;663;149;107;0.0;2;7;9560;201
37330;2016;25;64475;55;186;312;1589;640;1134;663;149;107;0.0;2;7;9560;361
37331;2016;25;64475;15;186;312;1589;640;1134;663;149;107;0.0;2;6;9560;1701
37332;2016;25;64475;45;186;312;1589;640;1134;663;149;107;0.0;2;8;9560;1266
37333;2016;25;64475;51;186;312;1589;640;1134;663;149;107;0.0;2;6;9560;188
37443;2016;25;64491;15;1091;1645;10614;4809;6894;2310;1528;1012;0.0;2;8;59802;3408
37444;2016;25;64491;40;1091;1645;10614;4809;6894;2310;1528;1012;0.0;2;6;59802;3045
37445;2016;25;64491;45;1091;1645;10614;4809;6894;2310;1528;1012;0.0;2;8;59802;13640
37446;2016;25;64491;13;1091;1645;10614;4809;6894;2310;1528;1012;0.0;2;8;59802;1336
37630;2016;25;64513;20;340;983;5582;1888;3137;1418;457;335;0.0;4;7;28278;1415
37631;2016;25;64513;15;340;983;5582;1888;3137;1418;457;335;0.0;2;8;28278;5161
37632;2016;25;64513;25;340;983;5582;1888;3137;1418;457;335;0.0;2;8;28278;3972
37696;2016;25;64530;43;1393;691;5992;1769;3508;2254;186;101;0.0;2;8;31788;5198
37697;2016;25;64530;14;1393;691;5992;1769;3508;2254;186;101;0.0;4;8;31788;5465
37788;2016;25;64556;43;562;846;5656;1855;3588;1598;736;378;0.0;4;6;30428;5283
37789;2016;25;64556;45;562;846;5656;1855;3588;1598;736;378;0.0;2;8;30428;6393
37866;2016;25;64572;23;311;576;2579;1214;1611;278;220;177;0.0;2;8;13932;2553
37867;2016;25;64572;15;311;576;2579;1214;1611;278;220;177;0.0;2;8;13932;2539
37907;2016;25;64599;55;360;435;3308;1389;2091;613;334;217;0.0;2;8;17492;3382
37908;2016;25;64599;45;360;435;3308;1389;2091;613;334;217;0.0;2;8;17492;3369
37961;2016;25;64610;14;103;87;631;288;366;122;94;62;0.0;2;6;3506;817
37962;2016;25;64610;12;103;87;631;288;366;122;94;62;0.0;2;6;3506;711
38004;2016;25;64637;15;286;438;1958;753;1159;757;153;104;0.0;2;6;11216;2750
38005;2016;25;64637;45;286;438;1958;753;1159;757;153;104;0.0;2;3;11216;717
38006;2016;25;64637;50;286;438;1958;753;1159;757;153;104;0.0;2;6;11216;933
38098;2016;25;64653;25;870;1963;7191;6238;4751;1284;1803;1028;0.0;2;8;50252;3659
38099;2016;25;64653;14;870;1963;7191;6238;4751;1284;1803;1028;0.0;2;8;50252;11059
38100;2016;25;64653;45;870;1963;7191;6238;4751;1284;1803;1028;0.0;4;6;50252;3822
38195;2016;25;64670;22;901;1629;7741;4811;4907;1737;1393;748;0.0;2;8;47734;13614
38196;2016;25;64670;14;901;1629;7741;4811;4907;1737;1393;748;0.0;2;6;47734;735
38197;2016;25;64670;31;901;1629;7741;4811;4907;1737;1393;748;0.0;2;8;47734;1683
38198;2016;25;64670;19;901;1629;7741;4811;4907;1737;1393;748;0.0;2;6;47734;1328
38334;2016;25;64696;15;1168;6506;25998;23737;19593;1771;7977;4108;0.0;2;8;181716;22305
38335;2016;25;64696;55;1168;6506;25998;23737;19593;1771;7977;4108;0.0;2;8;181716;8235
38336;2016;25;64696;40;1168;6506;25998;23737;19593;1771;7977;4108;0.0;2;8;181716;26422
38337;2016;25;64696;45;1168;6506;25998;23737;19593;1771;7977;4108;0.0;2;8;181716;7866
38338;2016;25;64696;13;1168;6506;25998;23737;19593;1771;7977;4108;0.0;4;8;181716;1063
38832;2016;25;64718;15;515;666;3765;1217;1539;883;199;124;0.0;2;6;17816;4064
38833;2016;25;64718;55;515;666;3765;1217;1539;883;199;124;0.0;2;8;17816;2267
38834;2016;25;64718;27;515;666;3765;1217;1539;883;199;124;0.0;2;8;17816;111
38897;2016;25;64734;50;1405;1550;9722;4713;5962;3396;1052;703;0.0;2;8;57006;2246
38898;2016;25;64734;25;1405;1550;9722;4713;5962;3396;1052;703;0.0;2;8;57006;7993
38899;2016;25;64734;40;1405;1550;9722;4713;5962;3396;1052;703;0.0;2;8;57006;9735
38993;2016;25;64750;15;10065;16147;76279;40813;54323;11534;10001;6339;0.0;2;8;451002;5368
38994;2016;25;64750;20;10065;16147;76279;40813;54323;11534;10001;6339;0.0;2;8;451002;3224
38995;2016;25;64750;40;10065;16147;76279;40813;54323;11534;10001;6339;0.0;2;8;451002;36311
38996;2016;25;64750;40;10065;16147;76279;40813;54323;11534;10001;6339;0.0;2;8;225501;79702
38997;2016;25;64750;45;10065;16147;76279;40813;54323;11534;10001;6339;0.0;2;7;451002;22741
38998;2016;25;64750;43;10065;16147;76279;40813;54323;11534;10001;6339;0.0;2;8;451002;779
38999;2016;25;64750;18;10065;16147;76279;40813;54323;11534;10001;6339;0.0;2;8;451002;3300
39000;2016;25;64750;77;10065;16147;76279;40813;54323;11534;10001;6339;0.0;2;8;451002;3858
39001;2016;25;64750;65;10065;16147;76279;40813;54323;11534;10001;6339;0.0;2;8;451002;8679
39002;2016;25;64750;36;10065;16147;76279;40813;54323;11534;10001;6339;0.0;4;7;451002;1972
39003;2016;25;64750;50;10065;16147;76279;40813;54323;11534;10001;6339;0.0;2;7;451002;840
39004;2016;25;64750;23;10065;16147;76279;40813;54323;11534;10001;6339;0.0;4;4;451002;66147
39005;2016;25;64750;23;10065;16147;76279;40813;54323;11534;10001;6339;0.0;4;4;225501;77056
39673;2016;25;64777;13;20319;75789;215810;243973;208198;49600;51172;37858;0.0;2;8;1805620;116676
39674;2016;25;64777;45;20319;75789;215810;243973;208198;49600;51172;37858;0.0;2;6;1805620;26985
39675;2016;25;64777;25;20319;75789;215810;243973;208198;49600;51172;37858;0.0;2;8;1805620;135134
39676;2016;25;64777;25;20319;75789;215810;243973;208198;49600;51172;37858;0.0;2;8;902810;95161
39677;2016;25;64777;40;20319;75789;215810;243973;208198;49600;51172;37858;0.0;2;8;1805620;208591
39678;2016;25;64777;40;20319;75789;215810;243973;208198;49600;51172;37858;0.0;2;8;902810;481541
39679;2016;25;64777;14;20319;75789;215810;243973;208198;49600;51172;37858;0.0;2;7;1805620;12114
39680;2016;25;64777;55;20319;75789;215810;243973;208198;49600;51172;37858;0.0;2;8;1805620;33045
39681;2016;25;64777;50;20319;75789;215810;243973;208198;49600;51172;37858;0.0;2;8;1805620;4827
39682;2016;25;64777;54;20319;75789;215810;243973;208198;49600;51172;37858;0.0;2;8;1805620;699
39709;2016;25;64777;10;20319;75789;215810;243973;208198;49600;51172;37858;0.0;2;8;1805620;65796
48048;2016;25;64793;45;184;301;1185;584;819;591;120;80;0.0;2;8;7728;1568
48049;2016;25;64793;13;184;301;1185;584;819;591;120;80;0.0;2;6;7728;104
48050;2016;25;64793;19;184;301;1185;584;819;591;120;80;0.0;2;8;7728;1531
48098;2016;25;64815;43;342;521;2838;1054;1684;415;260;167;0.0;2;8;14560;3462
48099;2016;25;64815;25;342;521;2838;1054;1684;415;260;167;0.0;2;8;14560;2203
48157;2016;25;64831;12;211;845;2795;1521;1688;471;285;224;0.0;2;8;16080;645
48158;2016;25;64831;10;211;845;2795;1521;1688;471;285;224;0.0;4;8;16080;1357
48159;2016;25;64831;14;211;845;2795;1521;1688;471;285;224;0.0;2;6;16080;1297
48160;2016;25;64831;40;211;845;2795;1521;1688;471;285;224;0.0;2;8;16080;3213
48222;2016;25;64858;45;262;340;2243;843;1186;281;197;123;0.0;2;7;10950;3193
48223;2016;25;64858;43;262;340;2243;843;1186;281;197;123;0.0;4;8;10950;1218
48292;2016;25;64874;45;1090;1990;9416;4300;5190;1504;490;334;0.0;2;3;48628;12693
48293;2016;25;64874;14;1090;1990;9416;4300;5190;1504;490;334;0.0;2;8;48628;4484
48402;2016;25;64890;14;271;672;2610;1579;1709;1226;420;270;0.0;2;6;17514;4313
48403;2016;25;64890;45;271;672;2610;1579;1709;1226;420;270;0.0;2;8;17514;0
48474;2016;25;64912;45;146;524;1649;702;941;632;197;189;0.0;2;8;9960;2568
48475;2016;25;64912;44;146;524;1649;702;941;632;197;189;0.0;2;8;9960;1304
48527;2016;25;64939;40;1528;3404;15173;7720;9061;2952;1727;899;0.0;4;8;84928;17125
48528;2016;25;64939;45;1528;3404;15173;7720;9061;2952;1727;899;0.0;2;8;84928;12462
48529;2016;25;64939;55;1528;3404;15173;7720;9061;2952;1727;899;0.0;2;8;84928;0
48710;2016;25;64955;45;4586;3923;22291;8277;11451;5532;1990;1398;0.0;2;8;118886;1371
48711;2016;25;64955;11;4586;3923;22291;8277;11451;5532;1990;1398;0.0;2;8;118886;5111
48712;2016;25;64955;55;4586;3923;22291;8277;11451;5532;1990;1398;0.0;2;8;118886;11463
48715;2016;25;64955;18;4586;3923;22291;8277;11451;5532;1990;1398;0.0;2;8;118886;1146
48716;2016;25;64955;10;4586;3923;22291;8277;11451;5532;1990;1398;0.0;2;4;118886;447
48717;2016;25;64955;14;4586;3923;22291;8277;11451;5532;1990;1398;0.0;2;6;118886;8773
48718;2016;25;64955;15;4586;3923;22291;8277;11451;5532;1990;1398;0.0;2;7;118886;0
48719;2016;25;64955;40;4586;3923;22291;8277;11451;5532;1990;1398;0.0;2;7;118886;4117
49007;2016;25;64971;19;230;355;2339;948;1639;780;279;177;0.0;2;6;13494;1984
49008;2016;25;64971;25;230;355;2339;948;1639;780;279;177;0.0;4;5;13494;2004
49009;2016;25;64971;45;230;355;2339;948;1639;780;279;177;0.0;2;6;13494;1256
49094;2016;25;64998;23;273;275;1921;1082;1631;709;226;183;0.0;2;6;12600;437
49095;2016;25;64998;10;273;275;1921;1082;1631;709;226;183;0.0;2;8;12600;1797
49096;2016;25;64998;77;273;275;1921;1082;1631;709;226;183;0.0;2;6;12600;2678
49162;2016;25;65013;14;973;1406;7852;2762;4243;780;465;316;0.0;2;6;37594;139
49163;2016;25;65013;23;973;1406;7852;2762;4243;780;465;316;0.0;2;8;37594;5805
49164;2016;25;65013;15;973;1406;7852;2762;4243;780;465;316;0.0;2;8;37594;7952
49273;2016;25;65030;31;1555;1199;8083;3468;4956;730;1201;841;0.0;2;8;44062;127
49274;2016;25;65030;15;1555;1199;8083;3468;4956;730;1201;841;0.0;2;8;44062;6963
49275;2016;25;65030;45;1555;1199;8083;3468;4956;730;1201;841;0.0;2;8;44062;5450
49276;2016;25;65030;28;1555;1199;8083;3468;4956;730;1201;841;0.0;2;8;44062;0
49277;2016;25;65030;55;1555;1199;8083;3468;4956;730;1201;841;0.0;2;8;44062;3650
49377;2016;25;65056;11;451;536;2827;1712;1568;736;307;233;0.0;2;6;16740;2047
49378;2016;25;65056;45;451;536;2827;1712;1568;736;307;233;0.0;2;8;16740;3594
49379;2016;25;65056;40;451;536;2827;1712;1568;736;307;233;0.0;2;8;16740;1007
49464;2016;25;65072;40;1078;1937;7323;4370;4984;1862;1042;511;0.0;2;8;46214;4525
49465;2016;25;65072;22;1078;1937;7323;4370;4984;1862;1042;511;0.0;2;8;46214;1354
49466;2016;25;65072;45;1078;1937;7323;4370;4984;1862;1042;511;0.0;2;8;46214;5174
49467;2016;25;65072;25;1078;1937;7323;4370;4984;1862;1042;511;0.0;2;3;46214;2732
49468;2016;25;65072;15;1078;1937;7323;4370;4984;1862;1042;511;0.0;2;8;46214;0
49469;2016;25;65072;33;1078;1937;7323;4370;4984;1862;1042;511;0.0;2;6;46214;376
49470;2016;25;65072;65;1078;1937;7323;4370;4984;1862;1042;511;0.0;2;8;46214;930
49603;2016;25;65099;15;991;1540;6485;4995;4954;1661;2013;770;0.0;2;7;46802;7917
49604;2016;25;65099;14;991;1540;6485;4995;4954;1661;2013;770;0.0;4;8;46802;2592
49605;2016;25;65099;50;991;1540;6485;4995;4954;1661;2013;770;0.0;2;4;46802;126
49606;2016;25;65099;22;991;1540;6485;4995;4954;1661;2013;770;0.0;2;3;46802;781
49607;2016;25;65099;23;991;1540;6485;4995;4954;1661;2013;770;0.0;4;6;46802;5512
49608;2016;25;65099;13;991;1540;6485;4995;4954;1661;2013;770;0.0;2;8;46802;68
49609;2016;25;65099;18;991;1540;6485;4995;4954;1661;2013;770;0.0;2;7;46802;462
49610;2016;25;65099;44;991;1540;6485;4995;4954;1661;2013;770;0.0;2;8;46802;48
49611;2016;25;65099;45;991;1540;6485;4995;4954;1661;2013;770;0.0;4;8;46802;421
49818;2016;25;65110;15;3602;12898;43286;35097;34547;7355;11219;6630;0.0;2;8;309268;53344
49819;2016;25;65110;43;3602;12898;43286;35097;34547;7355;11219;6630;0.0;2;8;309268;51358
49820;2016;25;65110;14;3602;12898;43286;35097;34547;7355;11219;6630;0.0;2;6;309268;3249
49821;2016;25;65110;33;3602;12898;43286;35097;34547;7355;11219;6630;0.0;2;6;309268;381
49822;2016;25;65110;13;3602;12898;43286;35097;34547;7355;11219;6630;0.0;2;8;309268;1241
50109;2016;25;65137;22;221;221;1555;727;1155;274;171;119;0.0;2;8;8884;993
50110;2016;25;65137;55;221;221;1555;727;1155;274;171;119;0.0;4;6;8884;1688
50111;2016;25;65137;15;221;221;1555;727;1155;274;171;119;0.0;2;4;8884;658
50167;2016;25;65153;55;147;219;1175;577;681;230;218;131;0.0;4;8;6754;1610
50168;2016;25;65153;14;147;219;1175;577;681;230;218;131;0.0;2;7;6754;1198
50195;2016;25;65170;45;104;208;912;591;832;324;137;106;0.0;2;3;6426;1497
50196;2016;25;65170;40;104;208;912;591;832;324;137;106;0.0;2;8;6426;1196
50197;2016;25;65170;31;104;208;912;591;832;324;137;106;0.0;2;8;6426;10
50254;2016;25;65196;22;493;794;3658;1665;2470;1225;415;224;0.0;2;8;21886;5676
50298;2016;25;65196;11;493;794;3658;1665;2470;1225;415;224;0.0;2;6;21886;2506
50363;2016;25;65218;45;616;1527;6663;3820;4328;816;600;440;0.0;2;8;37618;0
50364;2016;25;65218;40;616;1527;6663;3820;4328;816;600;440;0.0;2;8;37618;9215
50464;2016;25;65234;15;100;435;1613;1346;612;239;509;282;0.0;4;8;10272;950
50465;2016;25;65234;55;100;435;1613;1346;612;239;509;282;0.0;2;7;10272;1617
50466;2016;25;65234;43;100;435;1613;1346;612;239;509;282;0.0;2;6;10272;181
50467;2016;25;65234;12;100;435;1613;1346;612;239;509;282;0.0;2;8;10272;1384
50553;2016;25;65250;40;380;165;1006;528;923;520;97;49;0.0;2;6;7332;901
50554;2016;25;65250;45;380;165;1006;528;923;520;97;49;0.0;2;6;7332;1769
50590;2016;25;65277;15;415;565;4169;1542;2619;1084;335;212;0.0;2;4;21882;5439
50591;2016;25;65277;14;415;565;4169;1542;2619;1084;335;212;0.0;2;8;21882;2828
50645;2016;25;65293;55;199;1494;6090;3396;3801;544;538;433;0.0;2;8;32990;5530
50646;2016;25;65293;12;199;1494;6090;3396;3801;544;538;433;0.0;2;8;32990;998
50647;2016;25;65293;45;199;1494;6090;3396;3801;544;538;433;0.0;2;8;32990;6608
50781;2016;25;65315;77;412;351;2290;832;1212;362;170;103;0.0;2;7;11462;119
50782;2016;25;65315;12;412;351;2290;832;1212;362;170;103;0.0;2;8;11462;2914
50783;2016;25;65315;20;412;351;2290;832;1212;362;170;103;0.0;2;4;11462;1348
50826;2016;25;65331;43;273;296;1964;858;1218;423;278;184;0.0;2;8;10986;1830
50827;2016;25;65331;55;273;296;1964;858;1218;423;278;184;0.0;2;8;10986;2366
50885;2016;25;65358;45;561;900;3772;2053;3007;3233;362;310;0.0;2;8;28396;5869
50886;2016;25;65358;11;561;900;3772;2053;3007;3233;362;310;0.0;2;5;28396;4694
50986;2016;25;65374;43;933;993;5036;2511;3454;3312;496;352;0.0;2;8;34174;3558
50987;2016;25;65374;45;933;993;5036;2511;3454;3312;496;352;0.0;4;6;34174;2420
50988;2016;25;65374;51;933;993;5036;2511;3454;3312;496;352;0.0;2;2;34174;1020
50989;2016;25;65374;77;933;993;5036;2511;3454;3312;496;352;0.0;2;6;34174;1960
50990;2016;25;65374;14;933;993;5036;2511;3454;3312;496;352;0.0;2;7;34174;426
50991;2016;25;65374;11;933;993;5036;2511;3454;3312;496;352;0.0;2;3;34174;1922
50992;2016;25;65374;10;933;993;5036;2511;3454;3312;496;352;0.0;2;8;34174;338
50993;2016;25;65374;15;933;993;5036;2511;3454;3312;496;352;0.0;2;7;34174;1113
50994;2016;25;65374;22;933;993;5036;2511;3454;3312;496;352;0.0;2;8;34174;0
51165;2016;25;65390;15;376;721;4885;1429;2814;1547;508;277;0.0;2;8;25114;5266
51166;2016;25;65390;14;376;721;4885;1429;2814;1547;508;277;0.0;2;4;25114;4330
51210;2016;25;65412;22;157;207;1196;481;792;256;116;59;0.0;2;8;6528;1705
51251;2016;25;65439;45;1549;6764;22430;17442;15664;2844;4488;2701;0.0;2;8;147762;35515
51252;2016;25;65439;13;1549;6764;22430;17442;15664;2844;4488;2701;0.0;2;8;147762;1251
51297;2016;25;65439;40;1549;6764;22430;17442;15664;2844;4488;2701;0.0;2;8;147762;9628
51298;2016;25;65439;28;1549;6764;22430;17442;15664;2844;4488;2701;0.0;2;4;147762;324
51299;2016;25;65439;50;1549;6764;22430;17442;15664;2844;4488;2701;0.0;2;8;147762;0
51421;2016;25;65455;31;3073;7564;35319;23603;27940;8213;3930;3683;0.0;2;6;113323;4496
51422;2016;25;65455;14;3073;7564;35319;23603;27940;8213;3930;3683;0.0;2;8;113323;34031
51423;2016;25;65455;18;3073;7564;35319;23603;27940;8213;3930;3683;0.0;2;8;113323;378
51424;2016;25;65455;25;3073;7564;35319;23603;27940;8213;3930;3683;0.0;2;5;113323;4565
51425;2016;25;65455;35;3073;7564;35319;23603;27940;8213;3930;3683;0.0;2;8;113323;2074
51426;2016;25;65455;12;3073;7564;35319;23603;27940;8213;3930;3683;0.0;2;8;113323;18378
51427;2016;25;65455;50;3073;7564;35319;23603;27940;8213;3930;3683;0.0;2;8;113323;4729
51687;2016;25;65471;50;3121;7862;33696;23698;22855;5005;7123;3652;0.0;2;8;214014;8121
51688;2016;25;65471;13;3121;7862;33696;23698;22855;5005;7123;3652;0.0;2;6;214014;1060
51689;2016;25;65471;25;3121;7862;33696;23698;22855;5005;7123;3652;0.0;2;8;214014;24077
51690;2016;25;65471;15;3121;7862;33696;23698;22855;5005;7123;3652;0.0;4;8;214014;40360
51947;2016;25;65498;31;2830;4737;18775;14376;14606;8726;3360;2068;0.0;2;4;138956;357
51948;2016;25;65498;45;2830;4737;18775;14376;14606;8726;3360;2068;0.0;2;8;138956;34011
51949;2016;25;65498;11;2830;4737;18775;14376;14606;8726;3360;2068;0.0;4;6;138956;11706
51950;2016;25;65498;10;2830;4737;18775;14376;14606;8726;3360;2068;0.0;2;6;138956;4882
52179;2016;25;65510;19;4463;10436;45274;31887;36341;11155;3212;3204;0.0;2;8;291922;68942
52180;2016;25;65510;14;4463;10436;45274;31887;36341;11155;3212;3204;0.0;4;8;291922;33415
52181;2016;25;65510;50;4463;10436;45274;31887;36341;11155;3212;3204;0.0;2;7;291922;1493
52182;2016;25;65510;18;4463;10436;45274;31887;36341;11155;3212;3204;0.0;2;8;291922;0
52607;2016;25;65536;50;1811;4803;15450;10785;12484;6185;2933;1387;0.0;2;8;111674;4418
52608;2016;25;65536;45;1811;4803;15450;10785;12484;6185;2933;1387;0.0;2;6;111674;17269
52674;2016;25;65536;55;1811;4803;15450;10785;12484;6185;2933;1387;0.0;2;8;111674;16793
52762;2016;25;65552;36;1155;2361;8864;5173;6627;5108;1331;770;0.0;2;8;62776;8885
52763;2016;25;65552;77;1155;2361;8864;5173;6627;5108;1331;770;0.0;2;8;62776;1383
52764;2016;25;65552;14;1155;2361;8864;5173;6627;5108;1331;770;0.0;2;8;62776;3253
52765;2016;25;65552;11;1155;2361;8864;5173;6627;5108;1331;770;0.0;2;8;62776;5949
52871;2016;25;65579;22;660;619;4401;1719;2422;899;537;303;0.0;2;3;23120;516
52872;2016;25;65579;45;660;619;4401;1719;2422;899;537;303;0.0;2;8;23120;3444
52873;2016;25;65579;25;660;619;4401;1719;2422;899;537;303;0.0;2;5;23120;3756
